Han Double L Corporation,1639 W Susquehanna Ave,
Green Line Locust,231 S 45th St,
China Hut,2867 N 22nd St,
2NE2 Breakfast Restaurant,2928 N 22nd St,
Moore College of Art and Design,133 N 20th St BLDG,
Regan's on the Blvd.,4149 E Roosevelt Blvd,
Pacific Kitchen,1755 N 13th St,
Cafe Lift,428 N 13th St,
Isabel BYOB,2601  Pennsylvania Ave,
McCurran Tavern,6058  Castor Ave,
PTG Restaurant & Catering,6813  Ridge Ave,
Aplus Mini Market #060206,3200 W Cheltenham Ave,
California Tortilla,10000  Roosevelt Blvd,
Asian Chopsticks,4000  Woodhaven Rd STE 16A,
Blue Cat,1921  Fairmount Ave UNIT C-3,
Love Bird Lounge,1800 W Girard Ave,
Tambora's Pizzeria,734  Adams Ave,
Munchies Breakfast & lunch,6339  Rising Sun Ave,
Sam's Pizza,5450  Rutland St,
Franco's,2573  Tulip St,
Valanni,1229  Spruce St,
Premium Pizza 2 Inc,953 E Tioga St   A,
Cin Cin  Restaurant,7838  Germantown Ave,
Saigon Cuisine,4000  Chestnut St FL 1st.,
Schlesinger's,1521  Locust St,
QQ Restaurant,723 E Chelten Ave,
Delilah's Den,100  Spring Garden St   a,
Suwen Chen,5901 N Torresdale Ave,
McDonald's Restaurant,5945  Woodland Ave,
Rising Tide,937  Race St,
The Plough & The Stars,123  Chestnut St,
Crabs Plus,1424 W Lehigh Ave,
Manayunk Diner,3720  Main St,
Philadelphia Senior Center,1531 W Tioga St UNIT,
La Esquina del Bronco,2265 N Howard St,
York  House,5325  Old York Rd,
LeBus Bakery Inc,129 S 18th St,
Resurrection Ale House,2425  Grays Ferry Ave,
Lucky Food Corner,2101 S 22nd St,
Jake's,4365  Main St,
B J Lounge,4027  Lancaster Ave,
Season's,3245  Chestnut St,
Alibaba Palace,4165  Main St,
University City Mini Market Inc,4700  Chester Ave,
Mannzi's Bar,2500 N 33rd St,
Joy & Smile,5301 N 5th St,
Harrington's,7226  Frankford Ave,
LPC Grocery,850 N 50th St,
Lanci's Bakery,1716  Jackson St,
Papa Johns Pizza,7586  Haverford Ave,
Mom's Bakery,6321  Stenton Ave,
40 Stop Mini Market,4001  Market St,
Broad Street Ministry,315 S Broad St,
IATSE Local 8 Training and Education Center,2401 S Swanson St,
Hop Angel Brauhaus,7980  Oxford Ave,
Philly Style Pizza and Grill,2010 N Broad St,
"Subway In Philly, Inc.",4600  Roosevelt Blvd,
U.S.A. Deli,2234 N Broad St,
Luk Oil,4200  G St,
Marty-Mar Water Ice,2414 S 63 St,
Jar Bar,105 S 12th St,
LFF MCPerm 123,1020  Pattison Ave   MC123,
LFF MCPerm 121,1020  Pattison Ave   121,
Helium Comedy Club,2031  Sansom St,
LFF MCPerm 126,1020  Pattison Ave   126,
LFF MCPerm 125,1020  Pattison Ave   MC125,
Flying Saucer Cafe,2545  Brown St,
Whisper's Inn,7610  Ogontz Ave,
Twenty Two Gallery Cafe,236 S 22nd St,
Hibachi Grill and Supreme Buffet,1619  Grant Ave,
Slices Pizza,4249  Ridge Ave,
El Fuego,723  Walnut St,
Rose Garden Restaurant,349  Christian St,
Woodland String Band Private Club,2045 S 3rd St,
South Street Philly Bagel,613 S 03rd St,
Chinese Fast Wok,2  Penn Center Blvd   101,
Marcie Blaine Chocolates,108 S 13th St,
International Cafe Club,612  Washington Ave   SW Corner,
Hilton Phila City Ave,4200  City Ave,
Jade Spring Chinise Restaurant,44 N 52 St,
BingoRama Snack Bar,7015  Roosevelt Blvd,
El Sabor Latino,3311 N 06th St,
Bella's Breakfast & Lunch,2159  Ridge Ave   2159,
Barrett Charles,5920  Greene St,
L.C. - Owl B. Healthy (C209),1776 N Broad St,
Red Owl Tavern,433  Chestnut St,
Carnival Pizza,7806  Limekiln Pike,
Delancey Pizza,5701  Delancey St,
Shake Shack,3200  Chestnut St,
King Kong Deli,2272 N Bouvier St,
Primo's Hoagies of Fishtown,1501 E Susquehanna Ave,
Rembrandt's Restaurant and Bar,741 N 23rd St,
La Fourno,636  South St,
Sylvia's Bakery,3232 N Front St,
Paprika,4167  Germantown Ave,
Epicure Cafe at East Falls,3401  Conrad St,
Lawrence Bakery,423 W Girard Ave,
The Turf Club,1635  Market St   1,
Holy Family University Tiger Cafe,9801  Frankford Ave,
Oregon Gas,2700 S 15th St,
Petruce et al.,1121  Walnut St,
Wendy's #0580525,6001 N Broad St   001,
LFF ECL C11,1020  Pattison Ave   C11,
Joey O's,8048  Frankford Ave,
The Grape Room,105  Grape St,
Darling's Diner,1033 N 02nd St  100,
Jane G's Restaurant,1930  Chestnut St,
Bargain Market Deli & Grocery,100 N 60th St,
Cookie Confidential,517 S 5th St,
Sheraton Suites Hotel,4101  Island Ave   suites,
Medora's Mecca,3101 S 13th St,
Falls Taproom,3749  Midvale Ave,
Kamals Middle Eastern Specialties,45 N 12th St,
Cafe Liz,5437 N Lawrence St,
Sakura Japanese Cuisine,1521  Spring Garden St,
Club Dimension,7312  Castor Ave,
El Rey Dominicano Super Market Inc,1724 S 05th St,
Ricci's,1165 S 11th St,
Casa Del Dolce,8000  Castor Ave,
Sunoco A Plus Mini Market,3750 W Girard Ave,
Sunoco Gas,10950 E Roosevelt Blvd,
Taste Teaz Seafood & Grill,2905  Ridge Ave,
Diane & Tom's Cafe,40  Maplewood Mall,
Subway Restaurant #26845,4500  City Ave,
Haverford Mini Market Inc,5450  Haverford Ave,
Jonathan Cepeda Grocery,315 N 52nd St,
Nile African Restaurant,6735  Elmwood Ave,
The New Years Shooters & Mummers Museum,1100 S 02nd St,
Sulimay's,632 E Girard Ave,
Blue Jay Restaurant,2900 W Girard Ave,
Fresh Gulf Seafood,2528 S 24th St,
Dejavu Restaurant,5929 N 5th St,
The Khyber,54 S 02nd St,
LFF MCPerm 136,1020  Pattison Ave   136,
7th Street Morris Food Market,1700 S 07th St,
Ridge Avenue Pizza and Grill,1500  Ridge Ave,
L.C. - P.J. Whelihan's (C09),1776 N Broad St,
Subway,4533  Baltimore Ave,
Bonner's Irish Pub,120 S 23rd St,
Famous 4th Street on 19th,38 S 19th St,
Brick Oven,1755 N 13th St FLOOR 2 #11,
Cafe Lava,13033  Bustleton Ave,
The Blue Moon Cafe,4744  Richmond St,
Cooper Ice Cream Parlor,4426  Germantown Ave,
McDonald's # 04218,901  Market St,
Nick's Famous Pizza,5810  Greene St   B,
El Balconcito II,7326  Castor Ave,
Bobo's Restaurant,6424  Castor Ave,
Star Career Academy,2371  Welsh Rd,
3 Elements,2501 N 02nd St,
Jim & Rita's Fine Cuisine,4938 N Broad St,
Curley's Pub,8929  Krewstown Rd,
Erdrick St. Food Market,5456  Erdrick St,
Seven Eleven #01101,6919  Torresdale Ave,
Rocky's Breakfast & Lunch,6208  Woodland Ave FLOOR 1,
Colorado Beef Company,2060 E Tioga St,
Pat's Pub,3884  M St,
Bain's Deli,1500  Spring Garden St,
Chico's Bar,800 W Wingohocking St,
Zento Contemporary Japanese Cuisine,132  Chestnut St,
OPA,1311  Sansom St,
W.B.'s Cafe 990,990  Spring Garden St   REAR OF BUILDING,
Gia Pronto Spuce,3716  Spruce St,
McDonald's #14963,29 E Chelten Ave,
Flames House,7930  Bustleton Ave,
Good Karma Cafe,2131  Pine St   331 S. 22nd St.,
V & S Elmwood Lanes,7235  Elmwood Ave,
Hudson News/ Euro Cafe (Terminal F-6 Store #903),8500  Essington Ave,
49 Stop Supermarket,4847  Walnut St,
Villa Pizza (Terminal B),8500  Essington Ave   Z,
Pizza Power Restaurant,123 E Allegheny Ave,
LFF MCPerm 138,1020  Pattison Ave   138,
Great Wall Restaurant,1441 S 7th St,
Sarku Japan,1625  Chestnut St   106,
Hong Kong Restaurant,1923 N 54th St,
Cousin's Pizza & Grill,5508  Rising Sun Ave,
North Garden Chinese Restaurant,5641  Blakemore St,
South Philly Cold Cuts,701  Wharton St,
Kim's Trio Delight Cafe,6709  Germantown Ave,
Paddy Whacks,150  South St   601 S. Second Street,
Popeye's,800 S Broad St,
Rojas Grocery,5701  Cedar Ave,
Classical Coffees,399 S 34th St,
"Comhar, Inc.",2600 N American St,
Pizza By George,45 N 12th St FLOOR 1 Pizza by George,
Sbarro,1244  Franklin Mills Cir,
Garden Pizza & Restaurant,1902 W Girard Ave,
Paradise Inn,2720 W Girard Ave,
Crown Deli,3806  Morrell Ave,
Mario's Full Moon Saloon,8018  Castor Ave,
Cassizzi Pizza,2531 E Clearfield St,
Kum Lin Restaurant,2417  Welsh Rd,
Chickie's & Pete's ( Extension Terminal C31),8500  Essington Ave,
Byrne's Tavern,3301  Richmond St,
Makiman on Spruce,1326  Spruce St UNIT C-3,
Pennsport Pub,1916 S Columbus Blvd,
Ocean House Restaurant,2101  Gould St,
Oregon Express,2700 S Marvine St,
JC Food Market,600 N 11TH St,
Pizzicato,248  Market St,
Tony Palace Pizza,4860 N Broad St,
Pizza Fina I,4543 N 5th St,
Dee's Pub,1528 S 02nd St,
Tattooed Mom's,530  South St,
Vida Saludable,800  Ritner St,
Kim's Seafood Market,1336 W Windrim Ave,
Many Heng / Deluxe Donut Store,5241  Market St,
Five Guys Famous Burgers and Fries,1527  Chestnut St,
Tang's Coffee Shop,2212 S 07th St,
Imperial Chinese Restaurant,7134  Germantown Ave,
The Garage,443  Shurs Ln,
Sandy's Ogontz Deli,7701  Ogontz Ave,
Adriatic Grill Inc.,1835 N 12th St UNIT #3 #3,
"Royal Buffet & Grill, Inc.",4504  City Ave,
Allegro Pizza,4160  Monument Rd FLOOR 1 Allegro,
Uncle Tomy's,1653 S 27th St,
Baskin Robbins #00455,7606  City Ave,
China Garden,800 W Erie Ave,
Checkers # 783,8001  Roosevelt Blvd,
Andys Andy  Bar,400 W Cayuga St   a,
Kim's Coffee Shop,2358 N Front St,
Rain Drop Cafe,1900  Market St   AJ,
Johnnie's Restaurant,2240 S 12th St,
SoWe Bar & Kitchen,918 S 22nd St BLDG,
New Germantown Pizza,4923  Germantown Ave,
Tasty Place,143 N 11th St,
Pizza Fina 2,5321  Oxford Ave,
Day by Day,2101  Sansom St,
Show & Tel Showbar,1900 S Columbus Blvd,
Philly Soft Pretzel,132 S 11th St,
El Rey Del Sandwich Inc,3125 N Front St,
Wayne and Berkley Seafood,2300 W Venango St,
Mari'Nas Authentic African Cuisine,6504  Chester Ave,
Cano's La cabana,740 W Erie Ave,
Hoagie City,431 W Lehigh Ave,
Better Meadowlane BBQ,3642 N Broad St,
Town Food Mkt,1701  Federal St,
Fuwa Deli,3987  Ford Rd,
Veronicas Caribbean & American Cuisine,4945  Frankford Ave,
Plaza Garibaldi,935  Washington Ave,
Wilma Theatre,265 S Broad St,
Bravo Pizza,1323 W Lindley Ave,
Bon Go,6783 N 5th St,
J.D. McGillicuddy's Pub,473  Leverington Ave,
Cafe Roma Bakery,6147  Ridge Ave,
Emperor Restaurant,725  Red Lion Rd,
Southern Inn Restaurant,5741  Woodland Ave,
Dragon Phoenix House,2839  Tyson Ave,
Jimmy John's Gourment Sandwiches,44 S 17th St LOWR,
Amazon Cafe,200 S Broad St,
Lin's Laundromat,5142  Haverford Ave,
Oriental Kitchen,919 N 18th St,
Pho Hoa,1111 S 11th St,
Al Zaytouna,906  Christian St,
Fusions Restaurant,1833 N 54th St,
Eastern Chinese Restaurant,2650  Emerald St,
Golden Dragon Restaurant,4004 W Girard Ave,
Willits Deli,3207  Willits Rd,
Johnny G's Pizza,7315  Oxford Ave,
Flores Mini Market,1300 S 1300 St,
Min House Restaurant,3214  Kensington Ave,
Frak's Steaks,114  Levering St,
Southwark,701 S 04th St,
Noir,1909 E Passyunk Ave BLDG,
Mary's Coffee Shop (Court House),601  Market St,
Chickie's & Pete,1  Lincoln Finacial Field Way SPC Section 133 Level 100,
Porto,1301 S 11th St,
Great Wall 1 Chinese Restaurant,6705  Torresdale Ave Ave,
Chili's Grill & Bar,1239  Filbert St,
Venango BBQ Restaurant,1336 W Venango St,
Emmanuel Deli,2550 S Chadwick St,
Rita's,1356 E Passyunk Ave,
New Pizza House,1901 E Washington Ln   001,
Little Spot II,413 E Penn St,
BP Amoco Station,5026  Wynnefield Ave,
Hoagie House,5035  Rising Sun Ave,
Richie's,1835 N 12th St UNIT 6,
Erie Kitchen,617 W Erie Ave,
Fuel,1225  Walnut St,
Zio's Pizza,111 S 13th St,
LFF CPL CB05,1020  Pattison Ave   westcb05,
IHOP Restaurant,1320  Walnut St,
Chang San Restaurant,817  Snyder Ave,
BoDan's Pub,6804  Martins Mill Rd,
New East Restaurant,2842  Saint Vincent St,
Nina's Trattoria,910 S 9th St,
Jolly's Piano Bar,1420  Locust St,
Mcdonalds #10362,7911  Ogontz Ave,
Soup Kitchen Cafe LLC,2146 E Susquehanna Ave,
Spasso Italian Grill,30 S Front St,
Four and Six South Front Company,4 S Front St BLDG 4-6,
Asian Dong's Restaurant,8261  Bustleton Ave,
Philly Sunnyside Diner,4056  Lancaster Ave,
Franco & Luigi,1547 S 13th St,
Silk City Restaurant & Bar,435  Spring Garden St,
McDonalds #10545,7500  City Ave,
La Rosa Pizzeria,2106 S Broad St,
Golden City Chinese Restaurant,601 N 66th St,
Imperial Kitchen,3164  Frankford Ave,
European Republic,602  South St,
Buffalo Wild Wings,9701  Roosevelt Blvd,
Pazzo Pazzo Pizzeria,1614  Cecil B. Moore Ave,
Sunoco,4900  City Ave  1,
Sassafras,161 N 03rd St,
1920 Commons Resident Hall Dining,3800  Locust Walk,
Doma Restaurant,1822  Callowhill St,
N.E Entertainment,2533  Salmon St,
Cresson Inn,114  Gay St,
Geno's Steaks,1216 E Passyunk Ave,
L.C. - Hack-A-Snack (C14),1776 N Broad St,
McElwee's Market,2001 S 60th St,
China House No 1,1739 E Passyunk Ave,
Hua Yuan  Restaurant,274 S 20th St LOWR,
El Palacio del Frito Casteno,4515 N 5th St,
Shaban Kabob & Curry,4145  Chestnut St,
Crosswalk Cafe,1 N Independence Mall,
Billy Doc's Diner,4056  H St,
Ho Le Chan,2344 E Clearfield St,
Roma's Pizza,6129  Ridge Ave,
Daly's Pub & Restaurant,4211 E Comly,
McDonald's #1637,5219  Frankford Ave,
Stateside,1536 E Passyunk Ave,
Picanha Brazillan Grill,6501  Castor Ave,
Reflections,1640 W Wingohocking St,
Southside Pizza,917 S 20th St,
Breakfast Time,5738  OldYork Rd,
Happy Garden,2531 W Girard Ave,
Bleu Martini,22 S 02nd St,
Brown Sugar Bakery and Cafe,219 S 52nd St,
MPK Deli,5131  Woodland Ave,
Kenny's Place,1862 E Allegheny Ave,
Picadilly Club Inc.,3123 N 30th St,
Pike Deli,2150 N 20th St,
Schlotzsky's,4600  City Ave,
"La Cueva Bar, Inc.",2965 N 3rd St,
Varallo Brothers Pasticceria Bakery,1639 S 10th St,
Koja Grille,1600 N Broad St SUITE 10A,
Perkins,1681  Grant Ave,
Quattro Bar + Grill,2535 S 13th St,
Circles Restaurant,1516  Tasker St,
K Diner,5717  Rising Sun Ave,
New Chan Long Restaurant,2801  Jackson St,
Fresh Donuts,5944  Market St,
Spruce Rana,1034  Spruce St,
Cho Cho Chinese & Japanese Cuisine,2018  Hamilton St,
Lin's Garden,4626  Rising Sun Ave,
Commodore Lounge,5507  Baltimore Ave,
Sam's Water Ice,2946  Richmond St,
Kenshin Asian Diner,301  Spring Garden St,
Henry's China Inn,8925  Krewstown Rd,
Newman's Grill,5946  Germantown Ave,
Lttle Snuff's Lunchenette,1703 S 11th St,
Train Station Pizza Inc.,5570  Market St,
Melograno,2012  Sansom St,
Garces Trading Company,1101  Locust Ave,
Big Ben Pizza,7266  Rising Sun Ave,
Nan Zhou Hand Drawn Noodle House,1022  Race St,
Kellis Bar,3163  Kensington Ave,
Teah Angels Tree of Life,6761  Guyer St,
Stromboli House,8004  Horrocks St,
Burholme Golf & Family Entertainment Center,401 W Cottman Ave,
LFF UCPerm 213,1020  Pattison Ave   UCPerm213,
Greenman's Delicatessen,2900  Robbins Ave,
Hernandez Grocery,5700  Hadfield St,
Pete's Pizza,1913 N 54th St,
Izumi,1601 E Passyunk Ave,
"New Sunny Diner, INC",2501 N Broad St,
2 in One Cafe,5045  Wissahickon Ave,
Cheer Leaders,2740 S Front St,
Kin Wha Gardens,11720  Bustleton Ave,
Classic Sub Shop & Pizza,1532  Wadsworth Ave,
Cake and the Beanstalk,1112  Locust Ave,
New China Garden,2059 N Franklin St,
Terakawa Ramen,204  09th St,
Hershel's East Side Deli,51 N 12th St   Hershel's,
Chippendale Deli,7536  frankford Ave,
816 Deli,816 N 12th St,
Chestnut Hill College,9601  Germantown Ave   a,
Hemmingway's,2911  Holme Ave,
Federal Donut,3428  Sansom St,
Fountain Porter,1601 S 10th St,
Luigi's Pizza Fresca,2401  Fairmount Ave,
Four Rivers,936  Race St,
Four Season's Juice Bar,45 N 12th St   860,
L.C. - City View Pizza (C106),1776 N Broad St,
Primohoagies,6602  Frankford Ave,
Philadelphia Society of Free Letts,531 N 07th St,
Montesinos Super Market,5351  Chestnut St,
Kabab House Inc,7546  Haverford Ave,
Temple Steaks,1414 W Clearfield St BLDG,
S & V 5934 INC,5934  Market St,
Pedrito Food Market,1725  Bridge St,
Polar Deli,2854 N 22nd St   a,
Let's Grub,4040  Lancaster Ave FLOOR 1,
Shampoo,417 N 08th St,
5801 Lisa Inc. Bar,5801  Catherine St,
Kings Court,3465  Sansom St,
Samy's Tavern,6419  Woodland Ave,
The Lighthouse Cafe,200  Chestnut St,
George Cornish American Legion Post 292,4812  Fairmount Ave,
Moons Seafood,3009 N 22nd St,
Wharton School Plaza Cafe,3730  Walnut St,
Kim's Restaurant,1016 N Marshall St,
El Pueblo Sport Bar & Grill,541 E Thelma St,
Fiesta Tropical Acapulco,1122 S 9th St,
Bi-Rite Deli,3218  Red Lion Rd.,
4 Every Occasion,1821  Cottman Ave,
The  Belgian Cafe,2047  Green St,
Bliss Restaurant,220 S Broad St,
200 JJ's Lounge,200 W Duncannon Ave,
Suite 110 Cafe,3001  Market St,
Estevez Grocery,457 E Washington Ln,
Sole to Soul,6139  Ridge Ave,
Alyan's,603 S 04th St,
Freddy & Tony's Restaurant,201 W Allegheny Ave,
Happy Star Restaurant,1204 N 52nd St FLOOR 1,
Fibber McGee's,2221  Bridge St,
Oasis On Essington,6800  Essington Ave,
Luke's Lobster,130 S 17th St,
Good Day  Deli,37 S 20th St,
The Sporting Club at the Bellevue,220 S Broad St  9th floor,
Norris Deli,408 W Norris St,
Mediterrean Cafe (Gourmet Ice Cream - Moravian FC),3409  Walnut St   FC5,
Sphinx Cafe,100  Chestnut St,
58 Delancey Food Market,5800  Delancey St,
Charles Young American Legion Post #682,159 E Sharpnack St,
Insomnia Cookies,4319  Main St,
Sorrentino's Deli,4361  Cresson St,
Dragon House Restaurant,1001 W Erie Ave   chinese,
Renzi's Pizzeria,2728  Orthodox St,
St Francis Inn,2441  Kensington Ave,
New Mai Mai Chinese Restaurant LLC,108 N 10th St,
Red Central Jiang Restaurant,3776 E L St,
New York Food Market and Deli,7207  Stenton Ave,
Boston Market #0381,7240  Torresdale Ave,
The Village Restaurant,9226  Ashton Rd   1,
Chestnut Hill Coffee Company,3300  Henry Ave FRNT,
Lam's Kitchen Restaurant,4301 N Franklin St,
Cafe Venice,1080 N Delaware Ave,
Tribeca 52,100 E Lehigh Ave,
Popolino,501  Fairmount Ave,
Vincenzo Italian Deli,1626 S 09th St,
Beiler's Doughnuts & Salads,1126  Arch St,
El Soto,1649 S 15th St,
"Friday, Saturday, & Sunday",261 S 21st St,
Choice Seafood,2102  Bridge St,
The Centennial Cafe',4700  States Dr,
Uncle Oogie's Pizzeria,2119 W Oregon Ave,
Wawa Food Market #125,7236  Germantown Ave,
Vietnam Palace,222 N 11th St,
Tasties Soul Food,5241  Germantown Ave,
Out of Wack Jacks,3156  Willits Rd,
Squire Tavern,11708  Bustleton Ave,
District Council 33 Cafeteria,3001  Walnut St,
Distrito,3945  Chestnut St,
Uptown BBQ Grill,8010  Ogontz Ave,
Kim B Grocery,5458  Whitby Ave,
Lori's Deli,4790  Richmond St,
Vetri's,1312  Spruce St,
Sit On It Bar,1901 S 19th St,
Julenia Food Market,601 W Norris St,
Que Chula Es Puebla,1356 N 02nd St,
Agno Grill,2104  Chestnut St BLDG,
Bread Top House,1041  Race St,
Dave & Buster's,325 N Delaware Ave   1,
North Shore Beach Club,1031  Germantown Ave,
La Calenita Bakery & Cafe,5034 N 05th St   b,
Peet's Coffee & Tea (D-E Connector),8500  Essington Ave,
McCormick & Schmick's Seafood Restaurant,1 S Broad St,
Congress Club Of 28th Ward,2404 N 29th St,
Elements Cafe  @ La Salle,625 E Wister St BSMT  Germantown Hospital,
Chester Pizza,5504  Chester Ave,
Cafe Canela Deli,2201 S 7th St,
Mediterranean 2000,8026  Bustleton Ave,
Famous 4th Street Deli,700 S 04th St,
Taco Riendo,1301 N 05th St,
Devon Seafood Restaurant,225 S 18th St   DSR,
Happy Panda,9969  Bustleton Ave,
Restaurant Tashkent,842  Red Lion Rd,
Fado Pub,1500  Locust St   Pub,
Oriental Food Fair,2951  Market St   204-A,
Sing Gong Restaurant,5900  Belmar Ter,
Phan Deli,1542 S 06th St,
Station Pizza,14102  Bustleton Ave,
Gonzalez Mini Market,5144  Whitaker Ave,
Popeyes,5610  Lancaster Ave   #7,
Caribbean Delight Food II,5717  Woodland Ave,
Mcdonald's #02507,1706  Walnut St,
Delicias Bakery,2859 N 05th St   a,
Happily Ever After,230  Market St,
LFF RA Owner's Suite LSW,1020  Pattison Ave   673,
Samba Pizza,6200  Elmwood Ave  1,
Gooey Looie's,231  McClellan St,
Jim Do Restaurant,2643 N 27th St,
Varalli,227 S Broad St   1st Fl,
Lord's Grace,2847 N 5th St,
Allegheny Restaurant Inc,2232 W Allegheny Ave,
Fox Chase Swim Club,1098  Solly Ave,
Salvito's Pizza,9045  Ashton Rd,
Mattie's Water Ice,5643  Spruce St FLOOR 1 front,
Monkey Bar,301  Chestnut St,
LFF ECL C20,1020  Pattison Ave   c20,
Freshworks,4048  Woodhaven Rd   a,
Restaurant Passage,10783  Bustleton Ave,
Pine Deli,1613  Pine St,
Chick-Fil-A #0437,1625  Chestnut St   food court,
M & K  One  Stop,163 W Berks St,
Foodland Express,61 N 57th St,
Criniti Ristorante Italiano,2611 S Broad St,
Villagio Pizza and Restaurant,9233  Frankford Ave,
Cafe Song Ngoc,2537  Kensington Ave,
Cold Stone Creamery,2530  Aramingo Ave   B,
D'Antonio's Pizza,4222  Manayunk Ave,
New london pizza,7230  Frankford Ave,
Fusion Pizza and Grill,1900  Grant Ave UNIT N,
Latin Spot Deli & Grill,1839 S 8th St,
Downey's,526 S Front St,
Pub & Kitchen,1946  Lombard St LOWR,
Comfort Zone Lounge,5853  Market St,
Chung King,2530 W Lehigh Ave,
Freshi,1414  Penn Sq,
Pacific Fish and Seafood,2918 N 22nd St,
T-BARR'S BAR,2201 S 08th St,
Kim Food Market & Deli,5559  Greenway Ave,
Ridge Garden,2006  Ridge Ave,
Trio Pizzeria,6320  Stenton Ave,
